"","Gene1","Gene2","Gene3","Gene4","Gene5","Gene6","Gene7","Gene8","Gene9","Gene10","Gene11","Gene12","Gene13","Gene14","Gene15","Gene16","Gene17","Gene18","Gene19","Gene20","Gene21","Gene22","Gene23","Gene24","Gene25","Gene26","Gene27","Gene28","Gene29","Gene30","Gene31","Gene32","Gene33","Gene34","Gene35","Gene36","Gene37","Gene38","Gene39","Gene40","Gene41","Gene42","Gene43","Gene44","Gene45","Gene46","Gene47","Gene48","Gene49","Gene50","Gene51","Gene52","Gene53","Gene54","Gene55","Gene56","Gene57","Gene58","Gene59","Gene60","Gene61","Gene62","Gene63","Gene64","Gene65","Gene66","Gene67","Gene68","Gene69","Gene70","Gene71","Gene72","Gene73","Gene74","Gene75","Gene76","Gene77","Gene78","Gene79","Gene80","Gene81","Gene82","Gene83","Gene84","Gene85","Gene86","Gene87","Gene88","Gene89","Gene90","Gene91","Gene92","Gene93","Gene94","Gene95","Gene96","Gene97","Gene98","Gene99","Gene100"
"Cell239-2",3.08580022491021,-0.693689788628176,6.75636430959803,7.73481437983361,2.92306851165457,-5.79530288300325,-2.67637340853956,-0.85001746215523,0.523031021476489,8.15710123119994,1.24346466254782,-4.86458951697687,-5.87084651087877,-3.30056101456108,-2.88269868476092,-0.741472026905699,0.477906965602968,-6.53084253929899,2.41957566882049,-4.91328600112432,-1.2425784298935,0.680208548677188,1.63326926980858,2.30720249635582,0.756235781104561,0.491804740065452,4.08461637536662,-2.26993569310616,-6.28666799683707,1.56013993252065,-1.78935075741781,-2.15689139189458,-1.74635477933775,-3.96765833308539,5.21967226146354,5.19898214619207,4.26758913986711,-2.07527435599855,5.53065251492301,1.79524481392465,7.94621909408347,2.8540590790378,-2.07561917811387,-1.64878367054346,-4.40743376972351,-4.34043455839449,-7.10990463069061,4.13770679665605,3.46758446860692,-0.511738311513561,-1.9631313293499,-3.32223156895806,12.3689249993909,-2.41449298575606,-0.684432825350756,-0.151453184251013,1.97191161958984,0.339962763777189,-9.38032286977116,-7.12736474613354,-0.929245317311565,-1.47696314899553,-4.84285667532986,-0.682692912704031,-6.20313091749414,2.4433006140489,-5.05049829389777,2.12392619161804,-0.617048058024572,2.08103759284587,-0.224620373233114,-1.12410810980705,-4.33654086292275,-2.04308485342595,1.33619410252102,5.75254562240897,0.741343597699297,-0.721886399077852,-2.23161296510908,-7.11088120326486,0.196969380668916,7.30954081317907,1.1553338859725,-1.81547378841601,-2.01774884319333,-2.09739858683722,4.95025088431551,0.21985598211715,7.03703140109515,2.5797105079742,6.74699993127894,-2.79918016912299,-0.949866666650114,-4.92200459734295,1.58910241811909,1.4777785863,-1.88239383414693,8.38397739397342,2.5266214784447,4.24187323994292
"Cell240-2",0.692021081333246,-3.24329518863382,-1.52243524258027,0.570393605850979,-3.63717082499154,3.39193718333085,-4.12407913126654,6.60363241903353,0.520239704685619,4.95134346212109,-4.55961851211307,-5.8166118792773,-0.0548501591144295,-1.08290768396259,-5.44881423571467,4.21252460926031,-4.45924565694697,-0.97030854361718,2.65459845526988,-1.79443096507451,-1.18092161106399,1.35625989548389,-5.98674926885059,-2.63686936329677,-5.91575393204727,6.12529265720989,5.13815518962076,-0.311441822376402,-6.57381411167399,0.0318410447977634,3.94153072178072,-0.630125167306238,3.20507200255071,-4.62068724171557,4.69776794920562,-2.96491127325232,-4.81094576915334,-2.9154579755056,-4.74733632620078,-1.62474445445622,2.81480636935433,0.412622057882212,0.656974649593551,-5.37767265557563,-1.76878251395099,-4.23334562123727,-2.49976315409177,-2.05551943161345,1.57217733815553,-4.81938852081959,5.07745684083732,-8.09845900667277,1.97290881551625,10.270992175558,2.16106739355241,-0.532076656216761,-5.11264599385209,3.36563401907973,-0.655013094860274,-2.84951553473301,1.11294263220879,-4.53021489821828,10.5581322095077,8.20298597432427,2.53576632241426,4.85977437723925,-1.9989189683518,2.05785350076162,-0.999858187244135,-1.74715571222054,6.63144383001552,-3.96783210918543,-3.09609494926405,-2.56266646193497,-6.38390529392364,2.42082499453866,-8.29295266172885,-0.818787992162791,-2.2417250476095,-6.47981382855418,2.32032337250621,-0.368659926228919,-4.85780818951844,3.26984093555596,1.86777363063316,-0.207739386882072,0.160423845752777,-4.21856530037599,-1.027422341322,3.27806575711323,-0.212880137465162,2.78007918457858,7.26116465994516,-3.29170301631512,5.39075440009102,5.80822522293058,-5.05543712620171,3.18366988481874,-1.80066340853602,-2.56889297754169
"Cell241-2",5.33142055104793,-1.45156169991241,8.76232532919291,6.42278167427192,1.85693926285285,-6.45150604150117,-3.9522910996137,-3.80046339739224,0.625457199721331,11.2430746896607,0.737966632460528,-6.30412544682141,-5.25398883929379,-1.02341573558689,-3.04362604624797,-2.68264098694274,2.0594184513873,-5.86142273574845,2.77267218647359,-7.03509088718868,2.48448541060073,1.98482629763473,-0.0625603837185734,4.03252744078954,2.88458743819987,0.305215068661519,4.43271988117646,-2.2315853528156,-7.27812939331503,-0.30492926050561,-4.13316124666582,-1.6881714583101,-1.48893548519669,-2.38341871954747,4.92272935696812,5.84787836406766,3.7418351228695,-1.13390404654442,8.49202766829771,-1.36301233670235,9.97904657119285,2.36020110233534,-0.197914639478949,-6.24119828730096,-7.10588265570157,-7.86155026954678,-7.62417999462199,6.25098729023171,3.36158843814999,-1.3857806305257,-1.11594387892515,-2.66980855255561,15.1542036196843,-3.73291165504855,-0.177480070391329,2.02272665918188,5.12949899796867,-0.474826640343587,-10.5955387192756,-6.37042543327861,1.94183710354062,-1.6632750524638,-5.60127959720494,0.290231900952439,-7.05220372333129,2.91355382449655,-5.99615200454384,2.60355171095525,0.872963503099332,2.47044965178226,-1.04504365892442,-0.179521612591466,-4.04791244937326,-0.0614531149712227,4.15614887588311,6.37429391935554,0.968689244611013,-0.38466509182031,-4.4020523276245,-10.0375126192142,-4.15345510823063,8.38023823272516,3.48685152900273,-3.55698978092421,-2.34987092142497,-1.93746662733473,2.39054225822158,-0.388076809297122,8.82254508555408,2.19343692055403,6.93536054772708,-2.41991139805168,-0.196373970724635,-5.32314941583564,5.47801046887989,1.44255348320448,-1.8160856890169,8.91459100427596,1.3930416486378,7.78358165096814
"Cell242-2",2.32366519126033,-3.2944746984169,-3.34553368611393,2.36410742757645,-5.26176829440601,4.78259113746632,-4.91715827870342,6.7746786869332,-2.08228587975405,3.39426129360204,-2.86716588925961,-6.06086028674901,2.030403607831,-1.51128269516069,-7.10664710892407,4.21102663992607,-4.69072719669907,-0.162415149912981,3.65049916111013,1.00967661061699,-0.36114111421464,-0.384740190121624,-5.24660398250077,-3.78793881060229,-3.68166092181895,6.35078215172224,4.67314554490193,3.71133545778794,-4.34157969209431,-0.573311652359156,5.87129945066359,-0.356111909555512,4.79140647759388,-3.27552529456507,4.03912468304657,-4.00758916194297,-6.23056392595953,-1.94756527960472,-5.18047388414204,-3.56942737211727,2.83926704696892,1.5894918247885,-0.433730902896608,-6.14958131737909,-3.74193387053198,-4.33813771987968,-3.84056869791683,-1.56470015483123,2.44185971109612,-5.18158762268424,4.90606503890185,-7.47698594369577,-0.0708586322059168,11.8032678123103,5.04916349630928,-1.56102007646693,-3.74881084430953,3.87024087236025,1.64344536479865,-2.17991878975418,0.417247239666047,-3.08489382461954,13.931041471251,10.5497803938798,2.64768811644773,3.86074056316769,-1.53202894531622,4.12121573710763,-2.24872613133527,-4.09835490372443,10.3081053256828,-5.55487085734742,-1.32491411690208,-4.95878146645171,-5.33222973550375,2.22014317568723,-7.40446433934681,-2.3097482314665,-1.0838434916909,-6.13895984768955,1.85053378901562,-0.369672117156972,-5.14870040017938,3.87132716043576,2.41385583856874,1.20756739934286,-2.3149426280749,-4.87950918361738,-1.00708553285603,7.34022144304881,0.930712816215483,2.70393436428242,10.641778250221,-2.45818816910452,6.81842591096844,8.69552485847743,-4.1053381845209,-0.0514843825496323,-2.17183260571627,-2.85519819854982
"Cell243-2",-2.49865204466086,0.13196191914003,3.6334989134518,3.68049270672778,4.28981413831403,-1.07352138743774,3.02469536785734,-3.86772107967148,3.55294386079824,-4.17610836475845,-0.567364133315522,-0.826906907274542,-1.06351972255258,-2.52414621470795,2.02966350048829,-2.65985522577841,3.1006820171349,-4.31169401579408,1.30544084767565,-1.6466394754645,1.80503675155395,1.0729987699453,1.64329756372589,1.98441147670273,1.60506194347571,-3.85122135174628,-2.87721293530539,-0.687418959274525,0.453646621953916,0.204070191705015,-5.01508898577772,2.02366245402044,-1.0180555110477,1.15316121490229,2.42271650176617,1.99660112365214,2.39697411040883,2.5622513012365,4.33654930516026,3.55879480003074,-0.655746932031875,0.869625731979854,1.28150319929424,1.05180126888062,1.82101708263226,-0.492721498846936,2.75506719280039,0.824919695086802,-0.383116345636971,3.08233627749336,-3.47094850061529,1.09118625328118,4.67948235526256,-3.28626544146582,0.971677781821348,0.181955999458077,2.12957102117394,-0.997445042370235,-0.300533794160176,-2.18287190018819,-0.903091364234111,-1.81607946192574,-4.73285315858569,-1.90396323813684,-3.62065528549686,0.425121451914607,1.31893783386563,-0.269854910760539,1.83541789805636,2.01990283397993,-4.34204449605264,1.55512184385788,-1.79206563026415,0.371734750817217,2.60690078631072,-1.61097092033892,2.14957198827106,-0.0484501406208004,-0.521557827246723,0.440113073668541,0.331002345783197,3.26447283496105,1.10365187188032,-2.26993177126056,-2.15106791341715,-0.54478034542403,-0.408190038340601,3.3063187797847,2.15908418794777,0.134187748808316,1.92877227096991,1.43380418168286,-1.72608830503274,-1.16826992542989,0.848441530620349,-3.40903562207542,-0.109607533301199,2.47416174729328,1.4634887218351,1.99075879427818
"Cell244-2",4.31643266796803,-0.876798629401055,7.28067099289566,6.68647574196309,3.74376802708569,-7.31181485066209,-4.70255459537421,-0.194716716934758,0.941705514930018,10.7531192057069,1.53477281495048,-6.34057872833689,-3.50306409140213,-2.3747935528149,-1.91315529401297,-0.287005240488991,-0.658739294870738,-6.08057621187434,5.23284006269131,-5.22224353225678,-1.19199471471337,2.06950710697123,-0.174594735027526,4.25688928396816,-0.0286483795185271,1.54684655369949,5.23448727966636,-0.423151070673057,-6.58903334872834,-0.735690178112105,-0.28497163940633,-2.06264384682988,-1.49288542220983,-4.19992114429526,5.14475387512838,4.18453789993394,3.3079035734654,-1.72224189400215,5.92602127610626,-2.29959028402325,10.0435164373349,2.82663817252124,-3.17710431556714,-5.59925798000211,-3.48376252474256,-5.44313930038408,-7.03298039052658,4.39288607392993,6.06918302660797,-2.85452621591791,-1.27841220500045,-4.62734789881567,14.3754721376505,-2.56828445377186,0.844601648943033,2.8864682237389,1.41039867466111,0.0581163468176726,-9.99551698021056,-6.35523890764986,0.754429459029934,-2.32241574022368,-2.42205310751123,0.377986264674477,-4.64881407546381,4.59685947029778,-6.27036962269666,3.69249713040085,0.977307985272225,1.68610918719066,-0.479042743032142,0.670793967707508,-4.50083393053129,-1.61454341957387,4.55278710379999,5.49030055999745,-1.39438828236707,-0.243970864484411,-5.41173316665087,-8.62512272038131,-2.05003527674478,10.2670750236506,1.86560406882151,-2.10115527683626,-2.91255418376609,-1.47843101257295,5.59817695063824,-3.50971992398763,7.58717474315956,5.03948460543405,6.54262209521317,-2.89712457936628,1.48841366231828,-5.89233651120606,2.7210289278496,2.08523117557342,-2.79225668725116,8.32008560562796,0.022751575081418,5.22219175218761
"Cell245-2",-0.526058477719113,0.638062691016403,4.55854040267229,5.11996095610528,1.38041096411693,-2.06796733537916,-0.942377912461133,-2.48582533544214,2.25093993318165,2.64470790746041,-0.192885208050692,-1.86605722348117,-1.54202727141424,-1.05400352832318,0.395026112334219,-1.76134332649588,1.54213022580829,-3.44500998940283,1.18814429284451,-2.73201365803236,-0.862435043747367,-0.216244039962864,0.525320423065489,2.18431058944218,2.49224613386535,-1.34784135962613,0.684749806764184,-0.565200490057807,-5.19357753002307,0.539415936381304,-1.61366171577004,-0.214249529623599,-1.40984389233153,-0.428805115388776,2.14642180489623,1.82348863345842,4.14255454773667,1.50947581263979,3.24153689826525,1.33276525197877,3.98115494421076,1.57732962334671,0.588604400762807,-0.763780441579546,-1.39220384937768,-1.22806229641037,-1.65348333917789,1.97248886853706,1.44023384391646,1.35229731310225,-3.59789316853296,-2.43366538193094,7.25527314351749,-1.06350467157332,0.476564421997374,1.11954812829604,3.06797075099658,-2.34142713428377,-3.62009292997752,-3.37668670853518,0.636953525975185,-1.78563452668409,-2.48666877118362,-0.761718972109482,-2.21760525589669,0.159874911819926,-2.02054439671053,0.0128519252636327,1.15305161632223,4.29540778311789,-0.941887492437501,0.133904948419038,-1.94362385739878,0.405223956887292,1.18451345063595,3.352624622966,0.542450776956046,1.10309927360291,-1.36546284527257,-2.76749129093279,1.47925580135388,3.36204898842559,0.913918152196134,-2.24826875834995,-1.68808583100494,0.0307821446201416,-0.459680817169203,0.515999549834472,3.51606030925565,0.320122399351547,3.85276871184264,-2.80919138544113,-2.0861249720786,-1.20294385428166,0.591699482791436,0.0543067870373332,0.631008866798754,5.30471831687705,0.6503004534554,4.84381250184589
"Cell246-2",2.39224164997419,-0.135443427546156,4.48059444871362,7.0230658543234,3.69678941584976,-6.44198710126148,-2.34784004014077,-1.83413262856595,2.59811727642092,6.95358787512998,1.4739303884838,-3.14694298720737,-3.65423503132426,-3.38456052280088,-0.58896915924208,0.205356426432695,2.5281515588341,-5.15827160549753,2.12750815316405,-4.51874796335319,0.0639949853237934,0.486553371643709,1.24036476551718,2.84118599169675,-0.457046952762607,0.648842718061756,2.47178563889024,-1.44336316202242,-7.92748211262068,1.15959101678134,-2.52660894112805,-0.96514103001053,-0.714894224645691,-0.881273219179387,4.83464444917181,4.92950635088627,5.47382049538533,-1.18521574402991,4.89643430663281,-2.91994032942557,8.49124580139475,2.33163765462909,-1.4217531750039,-3.77411985084603,-2.28230863539816,-3.4592588175573,-5.96596913550991,4.94964186751256,1.6491996064594,-0.55836070568872,-1.89970964071487,-2.7746610317297,10.5709484946054,-3.03603312886609,-1.09234354366632,0.71034698713978,1.12629213562923,0.0122509769681168,-6.92001341682242,-6.69740107572919,4.0114555722664,-1.28413362891156,-5.61645620847133,0.59130542546507,-3.97368117844386,-0.176308171482484,-3.48471420719497,3.69703937762654,-0.38198723603583,-0.328423403318839,-0.802442009232886,-1.9954154356317,-4.78784601331579,-0.26891719397832,0.234333812428517,4.58522295496949,-0.344528086186457,-0.657113938990476,-3.76329745676906,-6.29576203589752,-2.14353753165059,6.65474833915006,1.62432963324997,-1.72282932397661,-2.44202879244705,-0.815989738208697,2.94065979650008,-0.469913300196312,5.10686858123202,1.76598539526592,5.23360121547824,-2.80452760514764,0.85097546603614,-4.92200393313402,3.9076426063237,1.27871455060764,-0.784915281226081,9.28710124564252,-0.15355156690847,5.20140893147585
"Cell247-2",9.67114471043783,-6.41961190891381,5.17530225164985,9.4316925774574,-1.72906405714269,-5.17251170314519,-12.2736973445071,6.923872733129,-1.16921721933098,22.575437168895,1.31450731330622,-12.0273802969957,-4.82844879127039,-4.10509053405718,-13.6230691088194,1.83251942130197,-6.08455104826842,-5.82849586527202,6.577117843689,-5.82718911731,-1.6761229959116,4.00338185495077,-6.24412566408217,-1.4104952692151,-5.77421147722452,10.7968108892724,14.9067134902624,-0.771678410281894,-14.8984448554464,-0.47424817001502,6.43649295436099,-4.94075538923274,3.02681323628941,-10.389205126058,10.7779448701001,1.09497338830357,-2.88392277446178,-5.79996795821057,4.33290765106778,-6.22724651020714,16.1500798785353,3.75112343305977,-4.32680857725046,-10.8495905046522,-11.8135847718341,-11.4688181448989,-14.1408797513464,4.4150330158769,8.55862093742689,-7.99895308058076,8.58415953868662,-11.040242195273,16.4250599083351,8.08313929925413,6.50870692547234,-1.70266879282885,-1.83621875952682,3.82398448356533,-12.2229452476302,-10.1298592742306,4.29533103070595,-3.78202256998355,8.6165333253562,7.21252266800829,-3.16108101845723,5.39087814199937,-9.69840347093865,7.28424107025423,0.931786869351784,-3.5330865861155,11.6599915285851,-6.18334616900755,-6.0852332687819,-4.93796000016906,-1.27481464461369,11.1980101174209,-9.52712988277037,-1.60227096203287,-8.11358510988214,-16.9475762646765,-2.69515325357675,6.40998657907312,-3.77745742035028,5.02145769339941,0.0839038231665151,-2.9164343639459,4.21427841504919,-5.06999977230998,7.55842037895804,12.5232229781118,6.24026544855969,-5.58304691397068,9.75005841365143,-9.28373358911639,10.6859750150377,9.35282036083921,-8.66265025753982,10.702890536145,-1.79681446524606,2.85576738135584
"Cell248-2",0.23343802837378,-4.74552596831606,-1.85272783438499,0.0627593263683414,-6.16445272144184,5.48347798075123,-7.45071020386032,6.55722877648272,-1.01854043706056,5.73348720910365,-3.17760279787128,-6.2152982586949,2.35106357757631,-1.75975853979146,-9.3081183895711,4.94534596789537,-5.81257370425905,-0.493305562782223,3.31040646139613,3.00879763855258,0.860153476270571,-1.06393516683795,-4.94699474724019,-4.59420980337669,-3.61388365260379,4.43966002625276,3.91223012011588,3.52759220098831,-8.57091946702149,1.76324459190004,6.28796207519579,-1.35941084813024,5.83682237537608,-6.59032821447701,4.21937163476797,-6.28419587775338,-5.94274881478223,-6.12808888007083,-3.8774642788879,-3.17267389489703,4.36421642530773,-0.574841361623457,0.929503777388683,-5.3292252730984,-2.93384682923014,-3.05515928796628,-4.82782007898299,-2.95486611299737,3.04384839731071,-6.92692266657664,7.54723731100087,-8.92364114042108,0.792252400790809,11.8845823974221,4.81605098718554,-0.652694949275459,-5.37593672380794,4.18963694630633,0.325100485301179,-3.66467069321337,0.610864383442219,-3.21301360838037,13.2636402404149,9.65589473737647,2.10979690963539,3.39669551133138,-0.143416870713993,3.43647559150923,-0.874966150857986,-4.7147838042514,8.88942089992841,-4.56365193009229,-4.06055009826124,-4.76748808940485,-6.94865856463585,2.79364724509526,-8.15306564629867,-1.38682487981107,-2.30751591083136,-7.08301334410214,1.0913220275175,-1.17552912021283,-6.41823223063301,3.7773336825531,2.52812312388786,-0.0417198371368499,-1.88237912065451,-5.3677288320529,-0.469472672707108,4.6199765107246,-0.62751064848271,2.77528746991826,8.03710448262694,-2.96225667732231,5.95683281051132,7.57442741286012,-6.18969760241895,1.68123896841856,-2.14204850056838,-0.612419882174096
"Cell249-2",-0.478677325411791,2.02402205064494,0.0294247969065188,1.11457816714362,-0.171839921932699,2.04952363977278,0.5661783484069,1.4788431594521,0.735061524989285,-2.26714151099369,-2.57987397050642,-3.8091077001774,1.86810138354401,-1.67238577545138,-2.39291054218961,1.27408177385017,-1.08556113942709,-2.19345643829079,1.59704542462794,-0.626788296280226,1.6570578832003,0.7840344473721,-1.32254281394596,0.0820423545224198,0.161766399344863,0.277672533781771,0.192316146456908,0.159681110532359,-1.65105255381194,-0.326744321232729,1.29932565539035,2.53002844334612,0.896265597790635,-0.282969826735603,2.83501854837225,-1.19805089593594,1.11092128859815,0.540299252360717,0.372817483920041,0.611812338820998,2.34133532821114,-0.884943283456643,1.39281989688446,-2.90747780258722,-0.675077022742829,-1.46393235958254,0.946435196897472,-1.59586758982847,-0.16661238677504,1.96677183626393,-1.38888399125274,-2.68539747213173,1.93542811574304,2.54936634966746,0.412973305334944,-0.957211639462175,0.600868286889061,1.59605914211366,1.44660325657531,-2.01354619540805,0.156342539260857,0.382767743246787,3.22657639871321,0.720366693715318,-0.150808307547536,2.49899885042243,1.86708585707896,1.25127461938489,-0.782760564260532,-0.866719330376158,1.18821279651635,-0.792680394423354,-1.81137342191579,-2.30889650374142,-1.7435469267146,0.164013139619706,-0.0673818992344963,-1.3595636258054,-0.379139482154578,-1.3274312369188,3.36236789750954,0.703662447024278,-0.976325528249914,0.297204975479609,-1.67069268532516,1.55850729732561,-1.3006130998313,-1.52131344421855,0.855066272144707,3.74906644075378,-1.14445349414028,-1.30236503975403,-0.274180708326233,-1.25497125573172,1.30232321071477,1.89978355347418,-2.70894606181542,0.944579930547468,-1.78704475486874,0.874750288624
"Cell250-2",0.242312705593499,-1.88976386721725,-3.65292181754658,0.912448846622368,-4.52539087618235,0.485051813311238,-4.52272261213316,8.18915163426633,-0.127132664285573,5.90371427571679,-2.87815975736487,-6.53321274747666,-0.301259136222654,0.387050191529727,-7.97811987564119,6.39917196625183,-5.49024683416608,-0.480006424811639,3.99206517315367,0.650443227188287,1.13300233807489,1.46879907756176,-6.70673350348928,-3.37999102353051,-4.58004896520983,5.5504032406906,7.33959883244672,1.75102929168837,-7.043028012379,1.51532118465315,5.84086300702304,-0.211137159853938,3.77640149221439,-2.63667870198919,4.45623271252243,-7.16217748103468,-3.61521104841222,-3.79431849636334,-4.14312875387374,-2.63226502661121,4.40440024510022,2.37769864690462,-0.288479151907836,-5.99539943624161,-4.3866515298538,-4.6133818721233,-3.66179921289593,-2.25287263845215,1.0038317239285,-5.67628777555932,4.66651737457447,-7.695741409192,3.0865471691099,12.5050334345892,4.81671058439083,-2.05067678550219,-3.07463186601851,3.97439204961717,1.52526013318414,-2.95168189903685,0.511847550573368,-5.91727893654617,12.2469773829959,10.0994262471686,2.90308847746773,6.69616971957634,-1.62167385621879,4.36455541356612,-1.81099475829261,-3.00478088616314,7.97523724226484,-3.33640015355628,-2.91464992818968,-6.49478068299428,-5.09172497714814,3.32869252349253,-8.5756608190522,-3.32458277515621,-2.93289054000704,-6.44078672285124,0.365108012080385,-0.190954944966949,-5.53431049610804,6.57186007767114,1.99579918840271,0.170395279221504,3.51764750607864,-3.66587040784594,-0.851380640279088,8.0299357903108,-0.927804605935657,0.229941565537354,7.76599026316036,-3.71300833512247,5.25868111571117,10.1341803143467,-7.47555462759954,0.396380716575573,-2.26646037450357,0.205647571005837
"Cell251-2",3.03802448351751,-1.50648087774213,5.6949875659683,6.30943093411906,1.33780908672598,-4.5503220389519,-2.25894214294764,0.0624867532592675,1.83674996732692,8.22299107760977,0.195808054598245,-5.06950644399143,-4.8710583560893,-2.5219281627429,-3.14017306370136,0.143128404531451,0.157753057935213,-5.32278397983146,3.09586996772579,-3.30882530523198,-0.419956273402123,1.89265947152059,-0.411974195431356,1.69888302304014,-0.231252102845141,1.27322582240085,3.66980907132269,-0.527555134523057,-5.74326383182676,0.729764909360604,1.2753884522815,-2.74009502898177,-2.05940971374233,-3.40568341630323,5.53786337541231,2.8088153854995,2.42810892868312,-0.576632875496631,2.88226822925037,-0.114668573775661,8.50154662237251,2.62894377231334,-1.85464515604353,-4.75939030678345,-5.25098779076061,-5.55252717289365,-3.61076615605345,4.58947126240505,5.30369722014964,-0.0808016865577823,-0.72882579438881,-2.13904274719814,10.4755727655442,-0.580050930072424,0.57063244586438,-1.64425825336122,3.57588740758341,0.194399279653096,-7.51754982403574,-4.90513852822814,0.0511354018793941,-1.28624859963127,-0.194050302668372,-0.38196926258952,-3.21608022021387,3.23752766126435,-3.26581493139372,3.19324864485439,1.00112198125589,-0.00886297755839394,1.02473999585153,-0.989786381236725,-3.04311680715753,-2.33886841905125,2.34502659836596,4.82574513597493,-0.602747128413047,-1.67345105179984,-2.66975756046866,-6.62879264753397,-1.76138003752375,6.90361447500071,-0.0346693328724935,0.435465477002008,-0.202503756813259,-1.64889572416779,2.12269505316476,-1.82094600553269,4.0982979759222,2.40628699332446,2.38251915807559,-2.65612699278711,-0.137996533371636,-3.64854827494618,4.24763628766517,-0.997604839916137,-2.11545470563224,6.46484183600275,0.0710538465020488,3.54975355964986
"Cell252-2",0.827573272289696,-4.51033571082617,-3.93883651682316,1.34182235959923,-4.78287199399401,3.62991531373627,-4.05590207841857,7.23523036230376,-1.0511710825261,6.84556156330881,-3.43552799592195,-6.66482305522279,0.411447815403715,-0.850984637440111,-6.37952586217357,4.99401484493712,-5.22445790160806,-1.31403099563698,3.66794881242473,0.0817134136772826,-0.613882540202136,0.894618424482907,-3.97022861234827,-3.83395656741002,-5.09294559188563,4.5934138977168,5.10833657357414,3.8172234589634,-7.10847460431382,2.14195248148218,5.65292167980111,-1.38482529725806,5.10219145649471,-6.11691858686236,3.5995037801883,-4.89754268909145,-6.56690884070331,-5.71371757828564,-3.20502264437711,-3.5169465923391,4.3839964110444,-0.766869532280234,-0.606996862267135,-4.77070585030086,-2.42353686558043,-5.6309458039371,-4.61182780635629,-0.883878638241616,3.18679999919893,-5.85171707403945,5.3871639632108,-7.29099607487221,3.39385952274864,10.0942500097934,4.50201454653948,-2.02572063320364,-2.93047607537773,3.5919244848975,1.34358534815604,-2.04007615228073,1.82260686060437,-3.44189892358111,12.0155437760761,7.7031826848821,2.88661334466719,3.29538971856912,-1.31414698742187,3.42829649935392,-2.82722133407316,-5.31149726336088,7.95503845780708,-3.29964270809734,-2.99906280844798,-3.50734640729207,-4.49722080533208,3.24544384966523,-9.05354511124278,-0.0150001569261726,-2.16384631274067,-7.95921156289125,0.576920123691721,0.0141900911079014,-4.16684397793072,2.37808038267676,1.47573375984301,3.15807751690335,-1.60100767219781,-3.0501626946773,0.241727876724003,5.65493401247243,0.798417080699284,0.897489243521387,9.46313027236105,-3.71520351742509,6.96739889472175,10.2114860123576,-7.65068403835495,0.631462994655887,-1.76722166251033,-1.89009882852792
"Cell253-2",3.25014425989675,-3.04829927043971,-3.20557387088765,2.61894276853153,-3.39813232603125,2.07728205153177,-4.94189133578646,5.18912234640825,-0.631709155605795,6.34504405131577,-2.59229016649088,-6.2622346917945,1.0845251052662,0.711544817360715,-7.87557973612907,5.19695979186288,-6.80679839210603,0.4758233364345,2.36460147430884,0.0359648553155911,0.0383594695602348,1.17643449681424,-6.78094919564385,-2.0850616716418,-3.07758965839667,8.84293369846072,7.03419410183891,2.00695978122071,-6.34058141911295,-0.989167943094936,3.79913582708843,-1.04782161996354,3.40160354723529,-4.99884607915123,5.98179856903194,-4.22418243438389,-4.84248225382441,-3.13658634569014,-2.41546694088244,-3.51003109117865,5.73081407775796,-0.161150910591247,-0.0334996022555331,-6.88363159675173,-6.4222131581284,-3.76927569490586,-2.51932211929176,-1.68900316477094,1.37475891488698,-4.49236424590591,5.99652487289495,-6.17758678492178,0.78556621280493,10.8131655527843,6.41102340496736,-0.99027588862784,-4.62416542404497,2.00151536408792,0.717525483369062,-3.3403504803997,-0.12189174699423,-3.4968777824154,11.4247852514471,7.38749489123588,2.09509828790853,4.78122065063788,-1.74860542397112,4.18353842486139,-0.744023103407204,-1.90459420199963,7.69478621432038,-5.05404639457342,-2.58710426866367,-3.00112003329927,-4.26542776623858,2.05342314503341,-8.97945639129103,-0.440612709265932,-2.98806911947223,-7.4913581756249,1.70005652496054,-0.466158019228945,-5.22059795666631,3.21051196128045,3.2263012954167,0.00552799640111679,-0.544005279853877,-4.50780476157343,0.494308846690658,5.06474010515088,2.23902117040427,1.43351116330975,9.08083136855092,-2.22640326722058,7.09997136065969,8.42943859481928,-5.89192300563303,2.81732021844568,-1.37450139425663,0.600753916950751
